fund_id,quarter,experience,rpi,as,ici,rg,arg,sdi,vol_mgmt,oci,la,fund_size,expense_ratio,turnover,fund_age,excess_return,log_size,sdi_sq,quintile,as_quintile
1,4,12.457857370509078,0.3555563452646828,0.8446769929628726,0.08045561934462228,-0.004181153124789672,0.019653220858656856,0.14544607289522035,0.1540747026444889,0.08938663965100417,0.1898431007317678,2314038993.46638,0.00836430554739439,2.8102586689363673,5.0647692454096385,0.0228182388562711,21.562260316684984,0.021154560120641753,Q1(低),Q5
1,5,12.707857370509078,0.3301389428469519,0.713508390569183,0.14378564133350646,0.00010758663904048222,1.434520513890914e-06,0.15481917435751272,0.10353431156323828,0.15184132923450888,0.06609260800210069,3211084274.340563,0.01723964998414481,3.5047061707698686,6.411649689095646,0.002769010369834988,21.889874497221857,0.023968976748741922,Q4,Q3
1,6,12.957857370509078,0.3233500295835502,0.7462514183592761,0.14846248493960015,0.004491875510283819,0.00670842577599643,0.30147055659644967,0.1711774986236404,0.07580180327861682,0.12519675617645118,13991087368.244087,0.019718299080857857,3.4355936530264923,3.3940243318579117,0.010824475792076948,23.361686347281314,0.09088449649457317,Q1(低),Q4
1,7,13.207857370509078,0.32703523681655444,0.5678318892080474,0.07514975587153262,0.0030527720301344813,0.015009680173917685,0.17225111356265982,0.12573819790853843,0.11410930643937538,0.12717592156721783,3176488224.010315,0.014902403881171405,2.6603588105115037,7.907583223871351,0.010825656495711738,21.879042091442304,0.02967044612357633,Q2,Q1
1,8,13.457857370509078,0.3639706655941211,0.7057016612032583,0.044947133758268934,0.0007564776059624722,0.002995135856722948,0.027845845793713436,0.1881727953595328,0.13927624857535437,0.14480372790347468,1911132959.5752046,0.014372157335368257,3.459586555058922,1.8861422093144342,0.07064886673895124,21.370962075700113,0.0007753911279672682,Q3,Q3
1,9,13.707857370509078,0.3848833498056585,0.7356383049190633,0.0033460001366196826,-0.008248269839106266,0.029107454409179633,0.11743206169698209,0.132514786708667,0.07275786442805385,0.08746560254204436,3658051637.973581,0.009791463038315937,2.037272337675889,6.04408027240589,0.02775547360693994,22.020196503265307,0.013790289114403808,Q1(低),Q4
1,10,13.957857370509078,0.3816602910313273,1.0,0.04111851707892834,0.006822897976774639,0.0245624028072501,0.03405767475025148,0.16047948787311656,0.05649826361344734,0.18737785357643344,14596781331.48924,0.00530620176027694,2.5121516184122084,6.6117848791970015,0.08486720185946603,23.40406688460923,0.0011599252093939174,Q1(低),Q5
1,11,14.207857370509078,0.40918491351662756,0.608226815871173,0.02545794779761225,0.014658747322106721,0.05,0.1302121045772496,0.18730351216857344,0.14617819278792626,0.12051855765887036,2397614747.4067,0.007876967987340645,2.7692754254495004,2.861484229586308,0.052417578283996014,21.597740224851506,0.016955192178436586,Q3,Q2
2,0,9.051933359925457,0.424776076258182,0.8981167355296962,0.150044621874945,0.006479857635327111,0.025639562564812153,0.03076138621641429,0.1715016509986292,0.18805015324718102,0.07651729948260327,1393655507.0683825,0.013766456548348578,4.456034734249922,8.434102154496589,0.04804464999696767,21.055195993255243,0.0009462628819554031,Q5(高),Q5
2,1,9.301933359925457,0.49680268552215245,0.8420385196953006,0.09673490947384288,0.007180928673406983,0.027040363100616964,0.09770457173589431,0.1900172113200418,0.12744288230578046,0.11935900038345526,2401134051.644382,0.007269746927240682,2.3933315793330197,6.538889126869098,0.03597992064425088,21.599206984215666,0.009546183338094517,Q3,Q5
2,2,9.551933359925457,0.4108931400023888,0.7560918354182201,0.10338877273459052,0.006702947343185271,0.02761981549345683,0.05875670822195281,0.20721148662871028,0.10803048795231386,0.10747353908479546,3973888761.3596764,0.018257537103969906,3.5405481924633055,6.811499931831756,0.012407452375261814,22.103010989078747,0.0034523507610796965,Q2,Q4
2,3,9.801933359925457,0.5601344399937676,0.9334499249828198,0.007855655891735952,0.006182629794242859,0.024653382143245695,0.17304961067804864,0.13368265201074775,0.13817990266456842,0.23132940568989316,6217245255.705995,0.007822170317793278,1.8536153496755947,5.479691551870946,0.02428053828008201,22.550592760660273,0.029946167755824205,Q3,Q5
2,4,10.051933359925457,0.45540934905253694,0.7670681235922273,0.0404347490109209,0.00889120017198525,0.03030056953699045,0.1500323617577327,0.17742409837501166,0.1326701292184181,0.16199774398100053,8022427252.279877,0.012831566795178523,2.010278916215707,9.186347954587045,0.04338481992374684,22.805506862945798,0.022509709574603177,Q3,Q4
2,5,10.301933359925457,0.3812681038434725,0.7691145703595552,0.12393891957582925,0.00567958579819266,0.025253185185341663,0.16817773844992387,0.04681984809967482,0.14154126031571163,0.1219864542283287,1552956205.578283,0.012680198686531923,3.5937155018399105,7.24534823338862,0.021383342333516145,21.163426180830136,0.028283751710131002,Q3,Q4
2,6,10.551933359925457,0.370581356761231,0.7160409885172982,0.09727301392116837,0.0012720599476322388,0.005486929459231894,0.1437269166858884,0.18989333206730094,0.002483878264463349,0.1155233325920318,1675409973.2649586,0.014059184451944758,4.0492397094664145,4.436520084061863,0.029281386251229162,21.239323732432744,0.02065742658003231,Q1(低),Q3
2,7,10.801933359925457,0.44824960242644585,0.869243732769639,0.08757397549105805,-0.0011682022617436074,0.009474348347831509,0.06634213498773493,0.1679674347850063,0.07494091872185092,0.1580422744992586,2767998111.6383114,0.009911511045770585,2.848468706105126,3.1474529900567756,0.008802570435881292,21.74139019249001,0.004401278874730843,Q1(低),Q5
2,8,11.051933359925457,0.41295284239799407,0.8539917749367097,0.1152932830908404,0.0020681333931260783,0.0065616907969693015,0.1808112821552841,0.14066200946088114,0.08563462800830639,0.1599544864131286,6198631753.710219,0.01810301301597973,2.340398787111066,1.639555073411385,0.03155896208360988,22.547594419757516,0.032692719754637764,Q1(低),Q5
2,9,11.301933359925457,0.4598260063688912,0.6473341923798582,0.14779862186442552,0.004826779555843571,0.020092170240078696,0.26533347361616716,0.19262877689186095,0.13493951470572718,0.0035380032271740414,1308299032.377872,0.011664523039626045,4.64108622372909,2.488247534623236,0.026949991658203776,20.991993681878196,0.07040185222122128,Q3,Q2
2,10,11.551933359925457,0.44778786289296385,0.5641058035275516,0.06936359163489556,0.0007958196438448146,0.007966427856853232,0.1745527547163928,0.2269079030874027,0.1361900274612624,0.14571972618933335,2205320025.6559005,0.015502303681048608,1.5432312601961709,9.934146568752938,-0.014458392488679084,21.51413847166584,0.030468664179081194,Q3,Q1
2,11,11.801933359925457,0.420484536031443,0.6980577903919248,0.08767768162591902,0.004980205469964357,0.02496998129563706,0.12444452404094604,0.16095929009604226,0.1582051577143509,0.12111866175914507,2231199157.0369344,0.014538662914500546,3.8828569505973882,4.660902063924762,0.03195028195458996,21.525805016470443,0.015486439563777597,Q4,Q3
3,0,7.585243326167403,0.42543387357167467,0.6146773188816217,0.0884377426933333,0.005478932758847371,0.016741876596216773,0.06431596943367329,0.14220742039033119,0.147708600808187,0.06755424712852096,7615100983.169047,0.006757341246795549,3.7606829989884116,9.08818504549666,0.0565946045310876,22.753399084291498,0.004136543924193197,Q4,Q2
3,1,7.835243326167403,0.3920311982408017,0.7030589976554966,0.18083733529373455,0.00810825358058758,0.027522099214201304,0.09551598175440207,0.18660101049754846,0.0692927598282984,0.15520856558496707,5470350939.934519,0.014339590290539172,3.7609806509111765,2.53512421196738,0.060841680131185585,22.42260860853155,0.009123302770507269,Q1(低),Q3
3,2,8.085243326167403,0.44544781187174387,0.8591745227714359,0.00898447556181077,0.01127429338134819,0.041290927423767,0.17718237939432352,0.12657573333414557,0.20617974422691818,0.2098475205423306,7386905102.383295,0.01326054016971644,4.741681777694097,4.828247842067647,0.02610985338334927,22.722974688839937,0.031393595567834,Q5(高),Q5
3,3,8.335243326167403,0.5105934991912685,0.6558057479989244,0.11011920799149855,0.003435461754869918,0.01631233703380168,0.2143870816079625,0.15358474517857842,0.1969254285187835,0.14227183787311123,10461235229.510927,0.01847906094883859,3.9127612039231687,9.644666203301037,0.02396661481856019,23.070942379386445,0.04596182076037917,Q5(高),Q2
3,4,8.585243326167403,0.4784782466816051,0.7055431408519502,0.08068506709223497,-0.004730029968330114,0.01973100505900285,0.16565197048331856,0.22889608646602008,0.06991964884631889,0.16401713769027457,2807274508.836275,0.01821314954727355,2.2062607576383364,1.8201902627736994,0.03470542116184894,21.755479923928736,0.027440575325006242,Q1(低),Q3
3,5,8.835243326167403,0.4054866205394955,0.7176446747863466,0.10855310278668454,0.0010823094434438997,0.005378521221456082,0.197993237382359,0.1824871691924915,0.14896477806637434,0.19216476367857616,1386536955.0113974,0.007264321811174696,2.413636896929237,6.345858554312525,0.025316001905198948,21.050075076117054,0.03920132204914716,Q4,Q3
3,6,9.085243326167403,0.476432605767654,0.8124936524739734,0.06432978046390969,0.0037018563618615168,0.014333114041310263,0.19246069464163457,0.10482132144215334,0.1020582940855144,0.08678951397119793,1393701655.2045996,0.006225277183799115,2.564443892799577,9.27254710626672,0.046745451637414615,21.055229105722383,0.037041118981940506,Q2,Q5
3,7,9.335243326167403,0.48703942846153675,0.4410552265311866,0.07009416009222133,-0.00869144685746898,0.034809463597076706,0.18039206348315506,0.10812033410882395,0.1382727128076926,0.04569714219332331,823862288.2141354,0.009418883288163031,1.1232346963924242,9.547150356588256,-0.0009062118790619364,20.52951394795293,0.03254129656771065,Q3,Q1
3,8,9.585243326167403,0.42358068766503826,0.6378779112375036,0.110350318740495,0.011245620854327404,0.03858233498172042,0.11049158428432464,0.186483427705871,0.18349502732975873,0.14627464253238007,2483628757.304059,0.01979919285026463,4.654041261633028,8.61406729400598,0.03422522076156649,21.632986536267047,0.012208390197660015,Q5(高),Q2
3,9,9.835243326167403,0.4754598147723713,0.736035989682876,0.21131820752589744,0.0040623754441114265,0.018313205420767698,0.16043541071850914,0.2144956230367075,0.2368347266637131,0.11009553854234196,2636246357.699805,0.005323606646094751,1.2942104154592156,8.703409891241344,0.018371006270863695,21.69262190813461,0.02573952101241672,Q5(高),Q4
3,10,10.085243326167403,0.4706839953973949,0.8546914213805626,0.125056018645111,0.005852191271623397,0.022211008828540754,0.0990973317670717,0.11529514165495398,0.16739339860479568,0.06503306190513827,6731357879.747881,0.015093383593593152,3.7991771283898865,6.86964658705719,0.035010751493572544,22.63004272544404,0.009820281163353076,Q4,Q5
3,11,10.335243326167403,0.41062504458356375,0.6516536529085947,0.048660058724209386,0.01114811973388338,0.03489510265590084,0.1510457371774861,0.19798850429986034,0.144076250103172,0.11687320255456826,3633751322.336124,0.014127706007614656,3.920644019373247,2.983807972854933,0.03469079081023837,22.013531373741284,0.022814814719490206,Q3,Q2
4,0,2.716205044866802,0.7284038961519053,0.4465433156339096,0.05537677850078736,-0.0014412270339523522,0.012125112380082046,0.1698518118640147,0.23321374029958875,0.12757653149485154,0.1491018949516248,2421703958.7445636,0.014698674206867251,4.374860202522159,7.576106900364278,-0.0055106615717604585,21.607737244525914,0.02884963799348865,Q3,Q1
4,1,2.966205044866802,0.7385537544529028,0.7460950138748708,0.06916818635838938,0.006682536626928793,0.026557307034383866,0.25072702844321126,0.25551435951834556,0.1531743334608252,0.1140411334094256,3267205989.230408,0.008274288346561121,3.21344902238209,9.80546018012851,0.017298509001390613,21.907201019071532,0.06286404279196287,Q4,Q4
4,2,3.216205044866802,0.764667090293255,0.5954861536998589,0.007948580779792349,0.0021272737224879625,0.018298731679565458,0.07141608153794207,0.19324891039439504,0.21155618457668207,0.0885268947705985,1561357095.4686592,0.008400760186997749,3.9010576954261476,5.733401632055298,0.03940285218165081,21.16882121302819,0.005100256702233991,Q5(高),Q2
4,3,3.466205044866802,0.7632046307362362,0.5289696412680911,0.06324487439534707,0.001482387721708757,0.0064004190261746354,0.17889045785947832,0.20027210378209898,0.1408321520722871,0.11105971758813958,8142191905.731703,0.011459631232607369,2.2108916978638042,3.3462762316921104,0.044637606691341605,22.82032525660103,0.03200179591317379,Q3,Q1
4,4,3.716205044866802,0.6416310597366366,0.5968081935933476,0.10915357295253718,-0.0018427297460462328,0.01299590800174014,0.23887419549741568,0.09467262289487423,0.09826195734288387,0.11922094138794617,1911716850.282,0.006437867106004345,3.98233604365116,6.16123960988498,-0.02243631090783508,21.371267549752393,0.05706088127453756,Q2,Q2
4,5,3.966205044866802,0.663623276138735,0.6495865974402325,0.03151004510893982,0.012942379074439863,0.039892505325208584,0.1955308659503278,0.26399010191983957,0.061083096634435056,0.04282070949495671,1440210301.315404,0.006119198135284103,2.3736629490475436,7.215493206165547,0.059828927762665594,21.088054982451283,0.038232319539285055,Q1(低),Q2
4,6,4.216205044866802,0.7362662914949241,0.5991602806143489,0.12189732007274115,0.000544480601389621,0.007105481507188096,0.1999767265695025,0.15698039147615514,0.16721998328077892,0.11428900187317227,6896677241.542223,0.006325391802291458,4.611353913706784,2.874522784819718,0.01050298335396428,22.654305573365978,0.039990691169453564,Q4,Q2
4,7,4.466205044866802,0.7362038256801016,0.4070617135070462,0.08986407851872584,0.0064179706218953515,0.02718343163287555,0.18526169411206872,0.14266115366299834,0.15343199619165335,0.06622638111420433,5674971434.262528,0.013594687569593866,1.6535272310655311,7.472704128484803,0.026033965433336675,22.45933136669108,0.03432189530527372,Q4,Q1
4,8,4.716205044866802,0.7362669124497935,0.7793775839853903,0.05959954632042801,-0.007911911572875449,0.022519329370336887,0.22790006938652502,0.169791754622415,0.10827218124715154,0.14636103808084383,902836197.8101654,0.010966127853468406,2.263029242695814,6.286895729959527,0.026097157169620137,20.62105169715279,0.05193844162638292,Q2,Q4
4,9,4.966205044866802,0.9031511026672272,0.8247146453123811,0.08557454677210516,0.010554075114075863,0.036047427919502766,0.08475130991325792,0.24046693656741724,0.19136829619563128,0.057558296976528874,7104550333.612556,0.009404251709859104,2.9950778062205226,6.51114918233247,0.06898434564387981,22.684001307768177,0.007182784532013091,Q5(高),Q5
4,10,5.216205044866802,0.7390590536691495,0.7499122793196751,0.15142848627162508,0.009563003773701378,0.03199938211897627,0.06684440004178521,0.2683218419017419,0.11847874669088487,0.16050768818203745,1980719280.6183565,0.009737290694769585,4.103402228592391,3.753891367658507,0.03210769943566851,21.406725888724754,0.004468173816946215,Q2,Q4
4,11,5.466205044866802,0.767292810143521,0.5352073599079564,0.10610228053563246,0.0031902267415076877,0.012464808329637698,0.14961995157208463,0.18501634717903376,0.1323353853190266,0.10363339723144234,2657671971.7738233,0.008109249587736105,3.9951964204121277,2.3974012910008105,0.015401519868276202,21.700716377948865,0.02238612990843295,Q3,Q1
5,0,2.715939723698229,0.7582347082257305,0.6475485337158837,0.08272877288172009,0.001580990804320105,0.010898610369738378,0.020330273785697406,0.2199233669041462,0.14373491388770637,0.09828097172911951,4163475778.971658,0.011172580029829023,1.842867497298014,6.611049057750913,0.037605490606602864,22.14961608615515,0.00041332003220141515,Q3,Q2
5,1,2.965939723698229,0.7431041826163602,0.6709449599620508,0.07403991531966317,0.0054128349135675515,0.02460056185997044,0.22383874825068067,0.18172816194742014,0.12652048344569913,0.13177818389207888,5731825515.881918,0.008045871037999511,1.5769427864471854,6.276096902373147,0.01541376448535738,22.469299906093458,0.050103785218431604,Q3,Q3
5,2,3.215939723698229,0.6947711578190531,0.7435828445370151,0.09024350504491714,0.01696349249889278,0.05,0.2232429117297265,0.13848818107927263,0.15536137384008208,0.08535862219106431,5119810889.903761,0.015470690634489987,2.215878417176393,4.042109689424244,0.0500746318370663,22.35638333975002,0.049837397637566457,Q4,Q4
5,3,3.465939723698229,0.7484830810757337,0.7519283764357555,0.06712587650409564,-0.007323635064113643,0.02758736447502099,0.12399896669492842,0.23906974683153162,0.2006438778492536,0.13114983016520257,3444847024.255155,0.006858987689809042,2.93501660670361,3.663043007912985,0.01974404364330564,21.960145335275197,0.015375743741409969,Q5(高),Q4
5,4,3.715939723698229,0.6718933593241918,0.5836266619361663,0.0,0.007443044311253264,0.027672059192937536,0.1277537642003694,0.15511490078574444,0.0854440256466824,0.09071564901246518,2552362752.8658123,0.019223631268712696,3.1560201793030025,4.125200154960557,-0.0013053858093988562,21.660285336867272,0.01632102426736359,Q1(低),Q1
5,5,3.965939723698229,0.69869368971407,0.681566984559213,0.1657654656493499,-0.0024250028592457764,0.012280419096806572,0.1456591514909597,0.24142123093487527,0.166494127476304,0.09773061950700922,4985385427.642726,0.006347284101909233,2.7165503638211166,5.408950046489381,0.01195210745563566,22.32977655485236,0.02121658841306635,Q4,Q3
5,6,4.215939723698229,0.6862664426596152,0.7266011663434148,0.0925430582851468,0.0030602931212318574,0.010912851450559254,0.15312123902637717,0.23194165319076335,0.15017605403292558,0.13621416677316542,3260967378.3290806,0.01915191071419814,3.652360466592028,9.77337761600045,-0.003001786101827709,21.90528973012462,0.02344611384097293,Q4,Q3
5,7,4.465939723698229,0.7146283270203865,0.8464261964471979,0.10824720042726138,0.0020519978748696154,0.014481327429777525,0.15763043515165712,0.2045614505582883,0.14875631202983886,0.07445677065062468,15195779584.058489,0.0174994245728061,2.7102357743889507,7.872081598235857,0.02354477983261915,23.44428356730074,0.024847354086100778,Q4,Q5
5,8,4.715939723698229,0.8262675483847458,0.7562683025685526,0.08549710513335129,0.0006988953609191237,0.00798227218723388,0.18349392641269818,0.25315899025017413,0.18416034904630807,0.06942650792950572,5730835725.875185,0.015210681809200707,4.785316039755179,8.665657652489395,0.027807061330806227,22.469127207975923,0.0336700210303487,Q5(高),Q4
5,9,4.965939723698229,0.617171360421483,0.7664143202746481,0.058916043984748895,0.003236452186507568,0.01589400102953044,0.1396424188194913,0.2692938413274295,0.14253299181346146,0.12992902029641368,1712581126.3123808,0.018684524833482253,2.043875391926144,5.55084612013178,0.014723008457167931,21.261267500007715,0.019500005133758217,Q3,Q4
5,10,5.215939723698229,0.744847629569796,0.6817867131411092,0.07665235641910463,-0.0037596667322434153,0.013859471309653499,0.20659159820866763,0.17299026548142754,0.1635795836478887,0.11892400590042461,2446489651.834845,0.007088281902760653,3.509488482680379,5.735112506008993,0.00613311309687673,21.61792003890108,0.04268008845041156,Q4,Q3
5,11,5.465939723698229,0.6298988264915878,0.8409826152140063,0.02807334027292787,0.009698030462409822,0.032716430193261745,0.1767568666275182,0.14764823526334275,0.1748613520311609,0.12674770979237568,3725823513.553217,0.00764472161280373,3.445511754640527,2.838921952933249,0.030600201302071597,22.038553741807863,0.031242989899978254,Q4,Q5
6,0,1.638919733850194,0.7790760110496748,0.7122828933859412,0.17669760459142925,-0.007628012387033779,0.027355634567969002,0.11358219324764186,0.1054292065097411,0.12150390051326929,0.13310556946885682,10137882349.798882,0.008782288880882238,2.126298887529136,7.489412526709705,0.024143813592045284,23.039544972056365,0.01290091462294466,Q2,Q3
6,1,1.888919733850194,0.8571201341875149,0.5597808086499731,0.028608560495602817,0.005917929502919972,0.01815141442841336,0.23010676006824582,0.26978729021721026,0.16118133357298953,0.12229502215227925,11085280756.39902,0.008672172901488364,2.646750498056109,4.794256052115726,0.02310186864059034,23.12888400728971,0.05294912102910525,Q4,Q1
6,2,2.138919733850194,0.8058866052939196,0.8315157542858245,0.050297136360404046,0.0015353321476500466,0.004541893467357105,0.06850458083265078,0.162412719643262,0.13318278017176802,0.14432370495868274,2611243087.6974573,0.009662724063907401,2.4618944777598832,7.682021729359401,0.05145221286312823,21.683092223707547,0.004692877595057184,Q3,Q5
6,3,2.388919733850194,0.7487853654426813,0.7468597505754848,0.06973261935331823,-0.0037849701111182673,0.014552666541439097,0.1444700513507114,0.2254014742840696,0.13858807154630484,0.12389745147914634,1698638061.6670911,0.0136344634740964,1.6899962400819573,4.681498431813629,0.0530279706217341,21.253092626728446,0.020871595737277187,Q3,Q4
6,4,2.638919733850194,0.7669074188761481,0.6099460753353837,0.13202033276086428,0.004044138449598323,0.01869997764812214,0.20801504406452806,0.15034978529962068,0.128619090708383,0.03970784401298788,1533474460.5621817,0.005422589169576569,2.909180850526176,1.9766546849251732,0.019659786808196657,21.15080188703505,0.04327025855716755,Q3,Q2
6,5,2.888919733850194,0.8366524917858803,0.6055722017828924,0.08085897005965079,-0.00652498991489019,0.02261555757488075,0.10661561370527131,0.2415306256364814,0.16777618073714393,0.05008461621352578,4387138397.302021,0.010734088925599638,2.5466490120873657,2.5574831900729516,0.027850205544134046,22.201943005772623,0.011366889085751637,Q4,Q2
6,6,3.138919733850194,0.7661542727532897,0.698700423287693,0.035489589323166155,0.0033343842001808868,0.01194673700777052,0.1685733388060291,0.15199529632738346,0.1478043959832123,0.1971179672096833,22640981625.856567,0.008695776918388947,1.7132694402686375,8.30413070267215,0.0024320445499498577,23.843027447373995,0.028416970556212274,Q4,Q3
6,7,3.388919733850194,0.8134955338182454,0.7186935333029117,0.1361082110954392,-0.005381180846960591,0.018699485581168764,0.18260037581994287,0.13233123465530627,0.16294936224813333,0.12000287468235452,5517966730.216404,0.01409944772079083,2.799520181671046,3.327548406030393,0.0065984493020159185,22.431275283404084,0.03334289724958438,Q4,Q3
6,8,3.638919733850194,0.8049511963343372,0.6867864297465464,0.11357934655874657,0.005827991795146627,0.021117948116003944,0.09836856792112565,0.17165974276184998,0.14184629238751217,0.15800966606868388,1001605429.029948,0.019777539965773035,2.6873758730349566,3.379189803103624,0.023325613552480196,20.724869978652794,0.00967637515485311,Q3,Q3
6,9,3.888919733850194,0.7700925869588557,0.7004683986839477,0.10656081822285549,-0.00244473880573041,0.01127263952873092,0.14565133682435788,0.15872897196153452,0.062016109908783354,0.10617184377491695,2005575155.9740913,0.01276481918275059,1.525462710637839,9.364312810020982,0.005092346676495585,21.4191967174032,0.02121431191872255,Q1(低),Q3
6,10,4.138919733850194,0.9098698088054129,0.8671062428199672,0.12198468178783198,0.0008953546262840447,0.014182628235471804,0.14060977018744739,0.20385199141844848,0.14329058133728503,0.11767939622424278,2176249106.600364,0.011385278586776508,1.5247501676720434,6.918720605801646,0.022405277754784434,21.500868638524068,0.019771107472166767,Q3,Q5
6,11,4.388919733850194,0.8343685554550471,0.7916965361389878,0.1853593028302474,0.005138785936075937,0.023580219693689765,0.11689572889006242,0.17794420291229904,0.14439905829014046,0.10186541382916625,1857315465.3381004,0.010523653177176743,3.5900295193827896,2.028767984959207,0.03186108745690236,21.342397983908075,0.013664611432738973,Q3,Q4
7,0,10.527937603524286,0.28646139921878777,0.7570997717799972,0.17525878439044434,-0.0013639533557134238,0.012166182403985456,0.2881004911230465,0.20510809578207684,0.14107392165062443,0.2186370932584546,2628515145.0107512,0.016774238283197865,3.8263232188684158,2.2922674311874083,-0.001960880258583728,21.689684940052622,0.08300189298534058,Q3,Q4
